candidate_id,degree,gpa,skills,experience_years,certification,projects,soft_skill,location
1515,Software Engineering,2.77,Machine Learning,4,Cisco,4,Problem Solving,Remote
1516,Software Engineering,3.48,Machine Learning,7,Google Cloud,3,Communication,Kisumu
1517,Data Science,2.28,Java,3,None,5,Problem Solving,Kisumu
1518,Information Technology,2.52,Java,7,Google Cloud,0,Leadership,Nairobi
1519,Data Science,3.98,SQL,0,None,6,Teamwork,Remote
1520,Software Engineering,2.46,Flask,2,Google Cloud,6,Teamwork,Remote
1521,Software Engineering,2.36,JavaScript,4,None,5,Problem Solving,Nairobi
1522,Information Technology,3.65,SQL,7,Cisco,2,Problem Solving,Kisumu
1523,Information Technology,3.5,SQL,0,AWS,0,Communication,Nairobi
1524,Computer Science,2.0,JavaScript,7,AWS,2,Communication,Nairobi
1525,Computer Science,3.19,Machine Learning,7,Google Cloud,2,Leadership,Mombasa
1526,Information Technology,3.28,JavaScript,0,AWS,0,Leadership,Nairobi
1527,Data Science,3.98,React,4,None,3,Problem Solving,Nairobi
1528,Data Science,3.6,SQL,2,Cisco,3,Problem Solving,Kisumu
1529,Information Technology,3.44,Machine Learning,1,None,6,Leadership,Nairobi
1530,Data Science,2.74,Machine Learning,5,Google Cloud,3,Problem Solving,Remote
1531,Computer Science,3.82,JavaScript,6,Google Cloud,6,Teamwork,Remote
1532,Data Science,3.19,Java,3,Cisco,2,Leadership,Kisumu
1533,Software Engineering,2.66,SQL,3,Google Cloud,2,Leadership,Nairobi
1534,Information Technology,2.29,SQL,7,None,1,Problem Solving,Kisumu
1535,Software Engineering,3.44,Python,6,Google Cloud,4,Leadership,Mombasa
1536,Software Engineering,3.0,Java,5,Cisco,5,Leadership,Kisumu
1537,Data Science,3.38,Flask,2,None,5,Leadership,Mombasa
1538,Data Science,2.22,Machine Learning,6,Google Cloud,6,Leadership,Remote
1539,Computer Science,3.78,Python,3,AWS,2,Leadership,Mombasa
1540,Computer Science,3.07,React,0,AWS,5,Problem Solving,Remote
1541,Information Technology,2.58,React,3,Cisco,5,Communication,Kisumu
1542,Information Technology,2.75,C++,6,Cisco,2,Problem Solving,Kisumu
1543,Software Engineering,3.84,Python,7,Google Cloud,6,Problem Solving,Remote
1544,Information Technology,3.82,Java,6,Cisco,5,Leadership,Nairobi
1545,Information Technology,3.15,SQL,5,Google Cloud,3,Communication,Mombasa
1546,Computer Science,3.57,C++,4,None,5,Leadership,Mombasa
1547,Information Technology,2.63,JavaScript,7,Cisco,3,Communication,Kisumu
1548,Computer Science,2.47,Java,6,Cisco,0,Teamwork,Mombasa
1549,Data Science,3.52,React,6,Cisco,6,Problem Solving,Mombasa
1550,Data Science,3.72,Machine Learning,3,Google Cloud,0,Communication,Remote
1551,Software Engineering,3.61,SQL,4,Cisco,1,Teamwork,Nairobi
1552,Software Engineering,3.24,C++,1,None,6,Leadership,Mombasa
1553,Computer Science,3.02,Flask,2,Google Cloud,0,Teamwork,Nairobi
1554,Computer Science,2.09,Flask,5,AWS,0,Teamwork,Nairobi
1555,Software Engineering,3.49,JavaScript,6,Cisco,4,Teamwork,Remote
1556,Software Engineering,3.66,JavaScript,1,None,0,Problem Solving,Nairobi
1557,Information Technology,3.2,Python,2,None,5,Communication,Remote
1558,Computer Science,3.68,React,0,AWS,1,Leadership,Nairobi
1559,Information Technology,3.91,Machine Learning,3,None,4,Leadership,Remote
1560,Information Technology,2.75,React,7,AWS,0,Leadership,Mombasa
1561,Computer Science,2.4,Machine Learning,4,AWS,1,Leadership,Remote
1562,Software Engineering,2.21,JavaScript,2,Google Cloud,3,Problem Solving,Mombasa
1563,Information Technology,2.51,React,1,None,2,Problem Solving,Kisumu
1564,Computer Science,3.95,SQL,3,Google Cloud,2,Teamwork,Nairobi
1565,Information Technology,2.28,SQL,0,AWS,1,Problem Solving,Mombasa
1566,Information Technology,3.83,SQL,7,Google Cloud,3,Leadership,Nairobi
1567,Software Engineering,3.9,Python,2,Cisco,1,Teamwork,Remote
1568,Computer Science,2.13,Python,5,Cisco,6,Teamwork,Nairobi
1569,Software Engineering,2.86,React,0,Google Cloud,3,Leadership,Kisumu
1570,Software Engineering,2.36,C++,6,None,5,Leadership,Mombasa
1571,Computer Science,3.56,C++,5,Google Cloud,5,Problem Solving,Mombasa
1572,Computer Science,2.5,C++,7,None,1,Communication,Remote
1573,Data Science,2.08,Flask,6,AWS,3,Communication,Remote
1574,Software Engineering,2.16,SQL,3,Google Cloud,2,Communication,Mombasa
1575,Computer Science,2.54,SQL,1,AWS,3,Teamwork,Remote
1576,Data Science,2.85,JavaScript,0,Cisco,1,Communication,Remote
1577,Information Technology,2.11,C++,1,None,0,Problem Solving,Kisumu
1578,Software Engineering,3.37,Flask,4,Google Cloud,6,Communication,Remote
1579,Computer Science,3.17,Python,5,AWS,0,Communication,Nairobi
1580,Software Engineering,2.78,C++,3,None,1,Problem Solving,Kisumu
1581,Software Engineering,2.55,C++,4,Google Cloud,1,Communication,Mombasa
1582,Computer Science,2.44,Machine Learning,2,None,0,Problem Solving,Kisumu
1583,Data Science,2.11,JavaScript,7,Google Cloud,5,Teamwork,Remote
1584,Computer Science,2.59,C++,7,None,6,Leadership,Nairobi
1585,Information Technology,3.75,Machine Learning,7,None,4,Problem Solving,Mombasa
1586,Software Engineering,2.69,Machine Learning,6,Google Cloud,0,Communication,Remote
1587,Data Science,3.98,SQL,6,None,4,Teamwork,Kisumu
1588,Information Technology,3.22,JavaScript,2,Cisco,3,Problem Solving,Kisumu
1589,Software Engineering,3.72,Flask,4,Google Cloud,6,Leadership,Remote
1590,Data Science,2.15,Python,3,None,3,Communication,Remote
1591,Software Engineering,3.33,Flask,7,Google Cloud,0,Leadership,Mombasa
1592,Information Technology,3.71,React,2,AWS,5,Leadership,Nairobi
1593,Data Science,3.22,SQL,3,Cisco,1,Leadership,Kisumu
1594,Information Technology,3.24,Java,0,AWS,3,Communication,Kisumu
1595,Data Science,2.75,React,4,Google Cloud,2,Teamwork,Kisumu
1596,Computer Science,2.92,React,0,None,4,Problem Solving,Nairobi
1597,Data Science,2.88,C++,7,None,3,Teamwork,Nairobi
1598,Computer Science,3.72,Flask,4,None,6,Leadership,Mombasa
1599,Software Engineering,3.46,Flask,3,Google Cloud,1,Leadership,Kisumu
1600,Information Technology,3.55,React,6,None,1,Communication,Nairobi
1601,Data Science,3.72,Java,0,None,0,Communication,Kisumu
1602,Data Science,3.12,React,1,AWS,0,Communication,Remote
1603,Information Technology,2.98,Flask,3,Cisco,6,Teamwork,Kisumu
1604,Software Engineering,2.9,JavaScript,7,Cisco,6,Problem Solving,Nairobi
1605,Data Science,2.54,Flask,5,AWS,2,Leadership,Mombasa
1606,Computer Science,2.98,C++,0,None,2,Problem Solving,Nairobi
1607,Software Engineering,3.8,C++,3,None,1,Communication,Nairobi
1608,Information Technology,2.96,SQL,1,AWS,4,Communication,Remote
1609,Data Science,3.32,C++,7,Google Cloud,0,Problem Solving,Nairobi
1610,Software Engineering,2.51,Python,7,Cisco,6,Problem Solving,Kisumu
1611,Computer Science,2.89,C++,1,AWS,1,Problem Solving,Kisumu
1612,Data Science,3.37,Flask,4,None,6,Teamwork,Kisumu
1613,Software Engineering,2.58,Machine Learning,3,Cisco,4,Communication,Remote
1614,Software Engineering,2.59,Flask,7,Cisco,1,Teamwork,Kisumu
1615,Information Technology,2.84,React,3,None,0,Problem Solving,Mombasa
1616,Software Engineering,3.49,SQL,5,AWS,1,Problem Solving,Remote
1617,Computer Science,3.81,C++,5,AWS,6,Teamwork,Mombasa
1618,Software Engineering,2.47,SQL,7,Google Cloud,4,Communication,Mombasa
1619,Information Technology,2.08,Python,6,Google Cloud,4,Problem Solving,Kisumu
1620,Information Technology,3.04,C++,0,Google Cloud,0,Leadership,Kisumu
1621,Software Engineering,3.25,Java,6,Google Cloud,6,Problem Solving,Remote
1622,Software Engineering,2.37,Java,6,Google Cloud,2,Teamwork,Nairobi
1623,Data Science,3.81,Flask,4,AWS,5,Leadership,Kisumu
1624,Information Technology,2.19,C++,0,AWS,1,Problem Solving,Nairobi
1625,Software Engineering,2.96,Python,2,Google Cloud,3,Communication,Kisumu
1626,Computer Science,2.28,React,0,AWS,6,Leadership,Nairobi
1627,Computer Science,3.81,JavaScript,0,Google Cloud,0,Problem Solving,Nairobi
1628,Information Technology,2.05,Machine Learning,3,None,4,Teamwork,Kisumu
1629,Information Technology,2.89,Java,5,Cisco,6,Communication,Nairobi
1630,Information Technology,3.13,Machine Learning,3,None,1,Problem Solving,Mombasa
1631,Software Engineering,2.6,Flask,2,Cisco,3,Communication,Remote
1632,Information Technology,3.49,SQL,2,None,6,Teamwork,Remote
1633,Computer Science,2.13,Java,5,Google Cloud,2,Leadership,Remote
1634,Software Engineering,3.11,Machine Learning,6,None,0,Problem Solving,Remote
1635,Information Technology,2.09,Python,5,Cisco,5,Teamwork,Kisumu
1636,Data Science,2.95,Flask,1,Cisco,0,Communication,Kisumu
1637,Software Engineering,3.83,JavaScript,4,Google Cloud,1,Problem Solving,Mombasa
1638,Computer Science,2.94,C++,7,Google Cloud,2,Leadership,Kisumu
1639,Software Engineering,2.24,React,3,AWS,6,Leadership,Remote
1640,Data Science,2.82,Flask,7,AWS,3,Communication,Remote
1641,Information Technology,3.15,Machine Learning,5,None,2,Teamwork,Nairobi
1642,Computer Science,2.18,Python,6,Google Cloud,0,Problem Solving,Kisumu
1643,Information Technology,3.94,SQL,3,None,6,Leadership,Kisumu
1644,Data Science,2.71,JavaScript,0,AWS,1,Communication,Nairobi
1645,Computer Science,3.45,React,0,AWS,0,Leadership,Kisumu
1646,Data Science,3.67,JavaScript,3,None,1,Communication,Kisumu
1647,Data Science,3.88,Python,6,Cisco,2,Communication,Kisumu
1648,Software Engineering,3.74,React,7,Cisco,2,Leadership,Nairobi
1649,Software Engineering,2.44,JavaScript,7,Cisco,6,Problem Solving,Kisumu
1650,Data Science,2.64,C++,6,None,2,Leadership,Remote
1651,Computer Science,2.43,Python,2,Google Cloud,6,Problem Solving,Remote
1652,Computer Science,2.19,C++,1,Cisco,6,Leadership,Mombasa
1653,Computer Science,3.68,Machine Learning,5,None,1,Teamwork,Kisumu
1654,Information Technology,3.15,JavaScript,4,Cisco,1,Communication,Nairobi
1655,Computer Science,2.54,Machine Learning,7,None,6,Communication,Remote
1656,Computer Science,3.51,Python,6,AWS,5,Communication,Nairobi
1657,Data Science,3.49,React,2,AWS,1,Leadership,Nairobi
1658,Computer Science,2.85,Flask,3,None,1,Leadership,Mombasa
1659,Information Technology,3.57,React,2,AWS,6,Communication,Mombasa
1660,Computer Science,3.41,React,7,None,3,Communication,Remote
1661,Data Science,2.36,SQL,7,None,0,Problem Solving,Remote
1662,Software Engineering,3.87,Machine Learning,4,Google Cloud,3,Communication,Remote
1663,Data Science,2.4,Python,5,Cisco,1,Teamwork,Kisumu
1664,Data Science,2.55,JavaScript,5,AWS,5,Teamwork,Remote
1665,Computer Science,2.82,Flask,1,Google Cloud,4,Problem Solving,Mombasa
1666,Data Science,2.43,SQL,1,AWS,4,Teamwork,Kisumu
1667,Data Science,2.99,SQL,4,Google Cloud,6,Leadership,Kisumu
1668,Software Engineering,3.64,Flask,1,Cisco,6,Problem Solving,Nairobi
1669,Data Science,2.18,SQL,4,Cisco,5,Teamwork,Mombasa
1670,Information Technology,3.92,Python,5,Google Cloud,2,Leadership,Remote
1671,Computer Science,2.04,SQL,1,Cisco,4,Problem Solving,Remote
1672,Software Engineering,2.01,Java,0,Cisco,3,Teamwork,Nairobi
1673,Computer Science,2.81,Machine Learning,2,Google Cloud,0,Communication,Remote
1674,Information Technology,2.21,React,7,Cisco,0,Teamwork,Kisumu
1675,Information Technology,3.29,Flask,1,None,2,Problem Solving,Mombasa
1676,Data Science,2.1,Java,0,None,0,Leadership,Nairobi
1677,Software Engineering,3.2,Flask,5,Cisco,0,Teamwork,Remote
1678,Computer Science,3.59,Flask,4,None,3,Leadership,Kisumu
1679,Information Technology,2.8,Java,2,None,0,Leadership,Kisumu
1680,Software Engineering,3.68,JavaScript,3,Google Cloud,0,Leadership,Remote
1681,Software Engineering,3.56,C++,6,Cisco,0,Communication,Mombasa
1682,Computer Science,3.26,Machine Learning,6,None,3,Teamwork,Nairobi
1683,Software Engineering,2.08,Machine Learning,3,Cisco,0,Problem Solving,Remote
1684,Computer Science,2.51,SQL,7,Google Cloud,2,Problem Solving,Kisumu
1685,Data Science,2.55,SQL,4,None,3,Teamwork,Nairobi
1686,Data Science,3.19,Flask,3,Cisco,0,Teamwork,Nairobi
1687,Data Science,2.91,Java,5,None,5,Leadership,Kisumu
1688,Data Science,3.93,Flask,6,AWS,3,Problem Solving,Remote
1689,Computer Science,3.33,React,7,None,2,Problem Solving,Remote
1690,Computer Science,3.94,Flask,2,None,6,Communication,Mombasa
1691,Software Engineering,3.14,React,4,Google Cloud,0,Communication,Kisumu
1692,Software Engineering,3.89,Machine Learning,6,None,6,Problem Solving,Mombasa
1693,Information Technology,2.77,Python,4,Google Cloud,4,Problem Solving,Remote
1694,Software Engineering,3.66,React,2,AWS,2,Leadership,Kisumu
1695,Software Engineering,2.59,Flask,1,None,3,Problem Solving,Mombasa
1696,Information Technology,3.86,Machine Learning,6,None,4,Problem Solving,Mombasa
1697,Software Engineering,3.99,Python,5,Google Cloud,0,Problem Solving,Remote
1698,Data Science,3.81,C++,5,Google Cloud,0,Communication,Remote
1699,Software Engineering,3.6,Machine Learning,4,AWS,2,Teamwork,Kisumu
1700,Computer Science,2.28,JavaScript,2,None,2,Problem Solving,Nairobi
1701,Software Engineering,2.84,SQL,7,Google Cloud,2,Communication,Nairobi
1702,Data Science,3.63,Python,3,Cisco,5,Teamwork,Nairobi
1703,Data Science,2.72,Flask,1,Google Cloud,0,Problem Solving,Mombasa
1704,Computer Science,3.86,Machine Learning,0,Cisco,5,Problem Solving,Remote
1705,Information Technology,3.76,Machine Learning,1,AWS,4,Problem Solving,Kisumu
1706,Software Engineering,2.09,Flask,7,Google Cloud,3,Problem Solving,Kisumu
1707,Data Science,3.55,C++,1,AWS,4,Problem Solving,Nairobi
1708,Data Science,3.92,C++,7,None,1,Teamwork,Remote
1709,Software Engineering,3.41,Machine Learning,5,AWS,2,Communication,Nairobi
1710,Data Science,4.0,Machine Learning,1,Google Cloud,0,Leadership,Remote
1711,Software Engineering,2.98,Java,7,Cisco,6,Communication,Nairobi
1712,Computer Science,3.22,C++,6,Google Cloud,4,Problem Solving,Kisumu
1713,Data Science,2.59,SQL,7,Cisco,0,Leadership,Nairobi
1714,Computer Science,2.91,Machine Learning,4,Google Cloud,1,Communication,Mombasa
1715,Computer Science,3.03,Machine Learning,4,AWS,5,Teamwork,Remote
1716,Computer Science,3.67,React,1,Google Cloud,6,Communication,Kisumu
1717,Computer Science,3.63,Python,3,None,6,Communication,Nairobi
1718,Data Science,2.17,JavaScript,4,AWS,1,Communication,Kisumu
1719,Information Technology,2.4,SQL,7,Google Cloud,4,Teamwork,Nairobi
1720,Data Science,3.44,C++,5,None,5,Leadership,Kisumu
1721,Computer Science,3.49,React,1,AWS,5,Leadership,Mombasa
1722,Information Technology,2.95,Java,4,None,6,Problem Solving,Mombasa
1723,Software Engineering,2.27,Python,6,Google Cloud,1,Problem Solving,Kisumu
1724,Information Technology,3.15,SQL,6,None,3,Teamwork,Kisumu
1725,Software Engineering,2.69,React,1,Google Cloud,6,Teamwork,Kisumu
1726,Data Science,2.67,Java,2,None,1,Teamwork,Mombasa
1727,Information Technology,3.98,React,3,None,6,Problem Solving,Remote
1728,Computer Science,3.28,C++,2,Google Cloud,0,Teamwork,Nairobi
1729,Data Science,2.8,C++,7,Cisco,1,Communication,Kisumu
1730,Information Technology,3.96,Machine Learning,4,None,6,Communication,Kisumu
1731,Computer Science,2.85,SQL,2,Cisco,1,Communication,Nairobi
1732,Information Technology,3.91,React,0,None,3,Communication,Remote
1733,Computer Science,2.82,Java,4,None,0,Problem Solving,Mombasa
1734,Software Engineering,2.36,C++,2,None,5,Communication,Mombasa
1735,Information Technology,2.54,Machine Learning,3,Cisco,2,Problem Solving,Nairobi
1736,Computer Science,3.03,C++,5,Google Cloud,6,Communication,Nairobi
1737,Computer Science,2.38,Java,5,None,2,Leadership,Mombasa
1738,Data Science,2.31,Java,2,None,3,Communication,Remote
1739,Information Technology,2.31,C++,0,AWS,5,Teamwork,Kisumu
1740,Information Technology,2.56,React,6,None,0,Problem Solving,Nairobi
1741,Software Engineering,3.16,Java,0,Cisco,4,Communication,Nairobi
1742,Computer Science,3.58,Java,7,None,0,Problem Solving,Kisumu
1743,Computer Science,2.51,React,6,Cisco,2,Problem Solving,Remote
1744,Computer Science,3.56,React,6,Google Cloud,4,Teamwork,Nairobi
1745,Information Technology,2.79,React,1,Google Cloud,3,Teamwork,Nairobi
1746,Data Science,2.94,Machine Learning,0,Cisco,6,Leadership,Remote
1747,Data Science,3.25,Python,7,Cisco,3,Teamwork,Remote
1748,Data Science,3.14,JavaScript,3,Google Cloud,2,Communication,Nairobi
1749,Computer Science,2.45,Java,5,None,1,Teamwork,Kisumu
1750,Information Technology,3.53,JavaScript,0,Cisco,5,Problem Solving,Kisumu
1751,Information Technology,3.94,Python,7,Google Cloud,0,Teamwork,Mombasa
1752,Computer Science,3.75,Flask,6,AWS,2,Leadership,Nairobi
1753,Software Engineering,2.77,Python,5,Google Cloud,5,Problem Solving,Nairobi
1754,Information Technology,3.63,React,5,AWS,5,Teamwork,Kisumu
1755,Computer Science,3.26,Java,0,None,0,Leadership,Remote
1756,Data Science,3.84,Python,6,Cisco,5,Problem Solving,Mombasa
1757,Information Technology,2.11,C++,2,Google Cloud,1,Communication,Nairobi
1758,Information Technology,2.14,C++,4,Cisco,6,Communication,Kisumu
1759,Software Engineering,2.44,Python,4,Google Cloud,1,Teamwork,Kisumu
1760,Computer Science,3.17,SQL,0,None,3,Leadership,Remote
1761,Information Technology,3.73,C++,6,AWS,4,Teamwork,Kisumu
1762,Information Technology,3.61,Flask,2,Google Cloud,2,Communication,Kisumu
1763,Data Science,2.52,React,1,None,0,Leadership,Mombasa
1764,Information Technology,3.87,C++,0,AWS,0,Communication,Nairobi
1765,Software Engineering,3.83,Python,7,Google Cloud,1,Communication,Remote
1766,Data Science,2.99,C++,3,AWS,6,Communication,Mombasa
1767,Data Science,3.55,SQL,3,Cisco,6,Problem Solving,Kisumu
1768,Computer Science,2.44,Python,5,Cisco,3,Leadership,Remote
1769,Software Engineering,3.06,Flask,6,Google Cloud,3,Leadership,Remote
1770,Computer Science,3.06,Machine Learning,4,Cisco,5,Teamwork,Mombasa
1771,Computer Science,3.03,Python,6,AWS,3,Problem Solving,Kisumu
1772,Software Engineering,2.69,SQL,2,AWS,0,Leadership,Kisumu
1773,Information Technology,3.59,React,5,None,1,Leadership,Remote
1774,Information Technology,2.36,Machine Learning,5,Cisco,6,Teamwork,Remote
1775,Software Engineering,3.01,SQL,5,None,3,Leadership,Kisumu
1776,Computer Science,3.29,Java,0,None,1,Communication,Mombasa
1777,Computer Science,3.27,Python,1,None,6,Problem Solving,Remote
1778,Software Engineering,3.33,Python,7,None,6,Communication,Nairobi
1779,Computer Science,2.58,Python,3,Cisco,5,Teamwork,Mombasa
1780,Computer Science,2.6,SQL,3,Google Cloud,3,Communication,Remote
1781,Computer Science,3.54,C++,1,None,3,Communication,Remote
1782,Data Science,3.85,JavaScript,5,Google Cloud,6,Leadership,Kisumu
1783,Software Engineering,3.43,JavaScript,4,Google Cloud,3,Teamwork,Nairobi
1784,Data Science,2.2,React,5,AWS,3,Leadership,Remote
1785,Data Science,3.6,C++,3,Google Cloud,2,Problem Solving,Kisumu
1786,Computer Science,2.81,Machine Learning,6,AWS,5,Teamwork,Nairobi
1787,Information Technology,3.85,Java,4,None,0,Problem Solving,Mombasa
1788,Software Engineering,3.29,Python,3,None,3,Problem Solving,Kisumu
1789,Software Engineering,2.75,JavaScript,1,None,3,Problem Solving,Nairobi
1790,Computer Science,3.54,C++,5,Cisco,1,Communication,Kisumu
1791,Computer Science,3.26,Machine Learning,2,Google Cloud,1,Communication,Remote
1792,Data Science,2.7,C++,2,Cisco,3,Communication,Nairobi
1793,Information Technology,3.68,Flask,2,Cisco,4,Leadership,Mombasa
1794,Software Engineering,2.66,C++,2,None,0,Problem Solving,Kisumu
1795,Data Science,3.54,JavaScript,6,Cisco,3,Communication,Nairobi
1796,Data Science,3.55,React,5,Cisco,2,Communication,Remote
1797,Data Science,3.71,Java,1,None,4,Leadership,Nairobi
1798,Computer Science,2.54,Machine Learning,2,None,2,Teamwork,Remote
1799,Information Technology,2.43,React,5,None,1,Teamwork,Mombasa
1800,Software Engineering,3.7,JavaScript,5,Cisco,2,Communication,Mombasa
1801,Computer Science,2.71,Machine Learning,2,AWS,6,Problem Solving,Kisumu
